시도,시군구,법정동,년도,월,전체호수,전력사용량
강원도,강릉시,학동,2019,3,0 ,0 
강원도,강릉시,학동,2019,4,0 ,0 
강원도,강릉시,학동,2019,5,0 ,0 
강원도,강릉시,학동,2019,6,0 ,0 
강원도,강릉시,학동,2019,7,0 ,0 
강원도,강릉시,학동,2019,8,0 ,0 
강원도,강릉시,학동,2019,9,0 ,0 
강원도,강릉시,학동,2019,10,0 ,0 
강원도,강릉시,학동,2019,11,0 ,0 
강원도,강릉시,학동,2019,12,0 ,0 
강원도,강릉시,홍제동,2019,1,71 ,28329 
강원도,강릉시,홍제동,2019,2,71 ,28002 
강원도,강릉시,홍제동,2019,3,71 ,23479 
강원도,강릉시,홍제동,2019,4,71 ,21887 
강원도,강릉시,홍제동,2019,5,72 ,19300 
강원도,강릉시,홍제동,2019,6,77 ,16774 
강원도,강릉시,홍제동,2019,7,78 ,16417 
강원도,강릉시,홍제동,2019,8,78 ,23230 
강원도,강릉시,홍제동,2019,9,80 ,26644 
강원도,강릉시,홍제동,2019,10,81 ,21110 
강원도,강릉시,홍제동,2019,11,81 ,23411 
강원도,강릉시,홍제동,2019,12,82 ,27536 
강원도,강릉시,회산동,2019,1,18 ,7930 
강원도,강릉시,회산동,2019,2,19 ,8322 
강원도,강릉시,회산동,2019,3,20 ,6989 
강원도,강릉시,회산동,2019,4,20 ,6821 
강원도,강릉시,회산동,2019,5,20 ,6284 
강원도,강릉시,회산동,2019,6,20 ,6482 
강원도,강릉시,회산동,2019,7,20 ,6808 
강원도,강릉시,회산동,2019,8,21 ,10842 
강원도,강릉시,회산동,2019,9,21 ,8568 
강원도,강릉시,회산동,2019,10,21 ,7497 
강원도,강릉시,회산동,2019,11,22 ,8106 
강원도,강릉시,회산동,2019,12,22 ,9533 
강원도,고성군,간성읍,2019,1,157 ,62264 
강원도,고성군,간성읍,2019,2,166 ,64588 
강원도,고성군,간성읍,2019,3,167 ,54497 
강원도,고성군,간성읍,2019,4,168 ,54912 
강원도,고성군,간성읍,2019,5,170 ,50762 
강원도,고성군,간성읍,2019,6,171 ,44679 
강원도,고성군,간성읍,2019,7,178 ,43511 
강원도,고성군,간성읍,2019,8,182 ,64845 
강원도,고성군,간성읍,2019,9,183 ,57089 
강원도,고성군,간성읍,2019,10,183 ,55760 
강원도,고성군,간성읍,2019,11,184 ,59347 
강원도,고성군,간성읍,2019,12,185 ,68383 
강원도,고성군,거진읍,2019,1,193 ,80046 
강원도,고성군,거진읍,2019,2,195 ,78941 
강원도,고성군,거진읍,2019,3,199 ,61950 
강원도,고성군,거진읍,2019,4,199 ,63169 
강원도,고성군,거진읍,2019,5,199 ,53643 
강원도,고성군,거진읍,2019,6,205 ,51719 
강원도,고성군,거진읍,2019,7,209 ,55930 
강원도,고성군,거진읍,2019,8,212 ,84804 
강원도,고성군,거진읍,2019,9,213 ,66466 
강원도,고성군,거진읍,2019,10,213 ,66279 
강원도,고성군,거진읍,2019,11,213 ,70055 
강원도,고성군,거진읍,2019,12,213 ,80950 
강원도,고성군,죽왕면,2019,1,135 ,68383 
강원도,고성군,죽왕면,2019,2,142 ,68220 
강원도,고성군,죽왕면,2019,3,142 ,55806 
강원도,고성군,죽왕면,2019,4,143 ,52628 
강원도,고성군,죽왕면,2019,5,143 ,48565 
강원도,고성군,죽왕면,2019,6,145 ,44968 
강원도,고성군,죽왕면,2019,7,148 ,49561 
강원도,고성군,죽왕면,2019,8,150 ,84984 
강원도,고성군,죽왕면,2019,9,151 ,86626 
강원도,고성군,죽왕면,2019,10,152 ,63240 
강원도,고성군,죽왕면,2019,11,154 ,67059 
강원도,고성군,죽왕면,2019,12,154 ,68172 
강원도,고성군,토성면,2019,1,278 ,131398 
강원도,고성군,토성면,2019,2,287 ,138069 
강원도,고성군,토성면,2019,3,289 ,122026 
강원도,고성군,토성면,2019,4,289 ,110785 
강원도,고성군,토성면,2019,5,282 ,86566 
강원도,고성군,토성면,2019,6,278 ,77267 
강원도,고성군,토성면,2019,7,276 ,78435 
강원도,고성군,토성면,2019,8,283 ,122554 
강원도,고성군,토성면,2019,9,285 ,130677 
강원도,고성군,토성면,2019,10,288 ,114359 
강원도,고성군,토성면,2019,11,293 ,134405 
강원도,고성군,토성면,2019,12,292 ,156117 
강원도,고성군,현내면,2019,1,70 ,35861 
강원도,고성군,현내면,2019,2,75 ,36415 
강원도,고성군,현내면,2019,3,75 ,32572 
강원도,고성군,현내면,2019,4,75 ,27243 
강원도,고성군,현내면,2019,5,75 ,23824 
강원도,고성군,현내면,2019,6,75 ,20540 
강원도,고성군,현내면,2019,7,75 ,18285 
강원도,고성군,현내면,2019,8,75 ,26934 
강원도,고성군,현내면,2019,9,76 ,31743 
강원도,고성군,현내면,2019,10,78 ,22305 
강원도,고성군,현내면,2019,11,77 ,25833 
강원도,고성군,현내면,2019,12,77 ,32829 
강원도,동해시,괴란동,2019,1,8 ,2745 
강원도,동해시,괴란동,2019,2,8 ,2450 
강원도,동해시,괴란동,2019,3,8 ,2044 
강원도,동해시,괴란동,2019,4,8 ,2128 
강원도,동해시,괴란동,2019,5,8 ,1966 
강원도,동해시,괴란동,2019,6,8 ,1879 
강원도,동해시,괴란동,2019,7,8 ,1741 
강원도,동해시,괴란동,2019,8,8 ,2269 
강원도,동해시,괴란동,2019,9,7 ,2053 
강원도,동해시,괴란동,2019,10,7 ,2321 
강원도,동해시,괴란동,2019,11,7 ,2282 
강원도,동해시,괴란동,2019,12,7 ,2373 
강원도,동해시,구미동,2019,1,41 ,16426 
강원도,동해시,구미동,2019,2,41 ,15660 
강원도,동해시,구미동,2019,3,41 ,12161 
강원도,동해시,구미동,2019,4,41 ,12723 
강원도,동해시,구미동,2019,5,41 ,12209 
강원도,동해시,구미동,2019,6,41 ,12806 
강원도,동해시,구미동,2019,7,41 ,13864 
강원도,동해시,구미동,2019,8,44 ,21941 
강원도,동해시,구미동,2019,9,45 ,18284 
강원도,동해시,구미동,2019,10,45 ,16096 
강원도,동해시,구미동,2019,11,45 ,16618 
강원도,동해시,구미동,2019,12,45 ,17739 
강원도,동해시,구호동,2019,3,0 ,0 
강원도,동해시,구호동,2019,4,0 ,0 
강원도,동해시,구호동,2019,5,0 ,0 
강원도,동해시,구호동,2019,6,0 ,0 
강원도,동해시,구호동,2019,7,0 ,0 
강원도,동해시,구호동,2019,8,0 ,0 
강원도,동해시,구호동,2019,9,0 ,0 
강원도,동해시,구호동,2019,10,0 ,0 
강원도,동해시,구호동,2019,11,0 ,0 
강원도,동해시,구호동,2019,12,0 ,0 
강원도,동해시,귀운동,2019,1,0 ,0 
강원도,동해시,귀운동,2019,2,0 ,0 
강원도,동해시,귀운동,2019,3,0 ,0 
강원도,동해시,귀운동,2019,4,0 ,0 
강원도,동해시,귀운동,2019,5,0 ,0 
강원도,동해시,귀운동,2019,6,0 ,0 
강원도,동해시,귀운동,2019,7,0 ,0 
강원도,동해시,귀운동,2019,8,0 ,0 
강원도,동해시,귀운동,2019,9,0 ,0 
강원도,동해시,귀운동,2019,10,0 ,0 
강원도,동해시,귀운동,2019,11,0 ,0 
강원도,동해시,귀운동,2019,12,0 ,0 
강원도,동해시,나안동,2019,1,6 ,2459 
강원도,동해시,나안동,2019,2,6 ,2662 
강원도,동해시,나안동,2019,3,6 ,2710 
강원도,동해시,나안동,2019,4,6 ,2658 
강원도,동해시,나안동,2019,5,6 ,2046 
강원도,동해시,나안동,2019,6,6 ,1756 
강원도,동해시,나안동,2019,7,6 ,1666 
강원도,동해시,나안동,2019,8,6 ,2641 
강원도,동해시,나안동,2019,9,6 ,2558 
강원도,동해시,나안동,2019,10,6 ,2131 
강원도,동해시,나안동,2019,11,6 ,2237 
강원도,동해시,나안동,2019,12,6 ,2514 
강원도,동해시,내동,2019,1,0 ,0 
강원도,동해시,내동,2019,2,0 ,0 
강원도,동해시,내동,2019,3,0 ,0 
강원도,동해시,내동,2019,4,0 ,0 
강원도,동해시,내동,2019,5,0 ,0 
강원도,동해시,내동,2019,6,0 ,0 
강원도,동해시,내동,2019,7,0 ,0 
강원도,동해시,내동,2019,8,0 ,0 
강원도,동해시,내동,2019,9,0 ,0 
강원도,동해시,내동,2019,10,0 ,0 
강원도,동해시,내동,2019,11,0 ,0 
강원도,동해시,내동,2019,12,0 ,0 
강원도,동해시,단봉동,2019,1,16 ,8011 
강원도,동해시,단봉동,2019,2,16 ,7669 
강원도,동해시,단봉동,2019,3,16 ,5460 
강원도,동해시,단봉동,2019,4,17 ,9218 
강원도,동해시,단봉동,2019,5,17 ,7117 
강원도,동해시,단봉동,2019,6,18 ,6980 
강원도,동해시,단봉동,2019,7,18 ,7436 
강원도,동해시,단봉동,2019,8,18 ,12096 
강원도,동해시,단봉동,2019,9,18 ,9608 
강원도,동해시,단봉동,2019,10,18 ,8262 
강원도,동해시,단봉동,2019,11,18 ,10048 
강원도,동해시,단봉동,2019,12,18 ,14172 
강원도,동해시,대구동,2019,1,14 ,5738 
강원도,동해시,대구동,2019,2,14 ,5287 
강원도,동해시,대구동,2019,3,14 ,3819 
강원도,동해시,대구동,2019,4,14 ,4014 
강원도,동해시,대구동,2019,5,14 ,3425 
강원도,동해시,대구동,2019,6,14 ,3025 
강원도,동해시,대구동,2019,7,16 ,3891 
강원도,동해시,대구동,2019,8,16 ,6095 
강원도,동해시,대구동,2019,9,16 ,4546 
강원도,동해시,대구동,2019,10,16 ,4345 
강원도,동해시,대구동,2019,11,16 ,5187 
강원도,동해시,대구동,2019,12,16 ,5466 
강원도,동해시,대진동,2019,1,49 ,27751 
강원도,동해시,대진동,2019,2,49 ,27189 
강원도,동해시,대진동,2019,3,49 ,22877 
강원도,동해시,대진동,2019,4,49 ,19488 
강원도,동해시,대진동,2019,5,49 ,15674 
강원도,동해시,대진동,2019,6,49 ,12747 
강원도,동해시,대진동,2019,7,49 ,12304 
강원도,동해시,대진동,2019,8,50 ,16899 
강원도,동해시,대진동,2019,9,51 ,16606 
강원도,동해시,대진동,2019,10,51 ,16307 
강원도,동해시,대진동,2019,11,51 ,19682 
강원도,동해시,대진동,2019,12,50 ,17002 
강원도,동해시,동회동,2019,1,30 ,12356 
강원도,동해시,동회동,2019,2,30 ,12800 
강원도,동해시,동회동,2019,3,30 ,10253 
강원도,동해시,동회동,2019,4,30 ,10309 
강원도,동해시,동회동,2019,5,30 ,9203 
강원도,동해시,동회동,2019,6,32 ,8879 
강원도,동해시,동회동,2019,7,34 ,9405 
강원도,동해시,동회동,2019,8,36 ,14653 
강원도,동해시,동회동,2019,9,36 ,12956 
강원도,동해시,동회동,2019,10,36 ,12342 
강원도,동해시,동회동,2019,11,36 ,13744 
강원도,동해시,동회동,2019,12,36 ,14402 
강원도,동해시,만우동,2019,1,9 ,3241 
강원도,동해시,만우동,2019,2,8 ,3116 
강원도,동해시,만우동,2019,3,8 ,2044 
강원도,동해시,만우동,2019,4,8 ,2087 
강원도,동해시,만우동,2019,5,8 ,1757 
강원도,동해시,만우동,2019,6,9 ,1806 
강원도,동해시,만우동,2019,7,9 ,1735 
강원도,동해시,만우동,2019,8,9 ,2526 
강원도,동해시,만우동,2019,9,9 ,2219 
강원도,동해시,만우동,2019,10,9 ,2331 
강원도,동해시,만우동,2019,11,9 ,2585 
강원도,동해시,만우동,2019,12,9 ,2870 
강원도,동해시,망상동,2019,1,12 ,4067 
강원도,동해시,망상동,2019,2,12 ,3967 
강원도,동해시,망상동,2019,3,12 ,3538 
강원도,동해시,망상동,2019,4,12 ,3718 
강원도,동해시,망상동,2019,5,12 ,3262 
강원도,동해시,망상동,2019,6,12 ,3023 
강원도,동해시,망상동,2019,7,12 ,3163 
강원도,동해시,망상동,2019,8,13 ,8277 
강원도,동해시,망상동,2019,9,13 ,7503 
강원도,동해시,망상동,2019,10,13 ,4029 
강원도,동해시,망상동,2019,11,13 ,4211 
강원도,동해시,망상동,2019,12,13 ,4514 
강원도,동해시,묵호진동,2019,1,29 ,12497 
강원도,동해시,묵호진동,2019,2,31 ,14224 
강원도,동해시,묵호진동,2019,3,31 ,11793 
강원도,동해시,묵호진동,2019,4,32 ,11437 
강원도,동해시,묵호진동,2019,5,32 ,10225 
강원도,동해시,묵호진동,2019,6,32 ,9139 
강원도,동해시,묵호진동,2019,7,36 ,8702 
강원도,동해시,묵호진동,2019,8,36 ,11269 
강원도,동해시,묵호진동,2019,9,36 ,12813 
강원도,동해시,묵호진동,2019,10,36 ,11523 
강원도,동해시,묵호진동,2019,11,37 ,12820 
강원도,동해시,묵호진동,2019,12,38 ,14662 
강원도,동해시,발한동,2019,1,116 ,62833 
강원도,동해시,발한동,2019,2,118 ,63199 
강원도,동해시,발한동,2019,3,118 ,50381 
강원도,동해시,발한동,2019,4,120 ,48733 
강원도,동해시,발한동,2019,5,120 ,40727 
강원도,동해시,발한동,2019,6,122 ,34466 
강원도,동해시,발한동,2019,7,130 ,36326 
강원도,동해시,발한동,2019,8,130 ,50936 
강원도,동해시,발한동,2019,9,131 ,52991 
강원도,동해시,발한동,2019,10,132 ,45887 
강원도,동해시,발한동,2019,11,132 ,49706 
강원도,동해시,발한동,2019,12,132 ,59417 
강원도,동해시,부곡동,2019,1,32 ,19243 
강원도,동해시,부곡동,2019,2,32 ,18118 
강원도,동해시,부곡동,2019,3,34 ,15437 
강원도,동해시,부곡동,2019,4,34 ,15296 
강원도,동해시,부곡동,2019,5,34 ,13378 
강원도,동해시,부곡동,2019,6,36 ,12842 
강원도,동해시,부곡동,2019,7,38 ,13245 
강원도,동해시,부곡동,2019,8,40 ,19082 
강원도,동해시,부곡동,2019,9,40 ,18768 
강원도,동해시,부곡동,2019,10,40 ,16684 
강원도,동해시,부곡동,2019,11,40 ,17123 
강원도,동해시,부곡동,2019,12,40 ,20741 
강원도,동해시,북평동,2019,1,7 ,2641 
강원도,동해시,북평동,2019,2,7 ,2311 
강원도,동해시,북평동,2019,3,7 ,1837 
강원도,동해시,북평동,2019,4,7 ,2074 
강원도,동해시,북평동,2019,5,7 ,1883 
강원도,동해시,북평동,2019,6,7 ,1684 
강원도,동해시,북평동,2019,7,7 ,1939 
강원도,동해시,북평동,2019,8,7 ,2561 
강원도,동해시,북평동,2019,9,7 ,2179 
강원도,동해시,북평동,2019,10,7 ,2419 
강원도,동해시,북평동,2019,11,7 ,2534 
강원도,동해시,북평동,2019,12,7 ,2822 
강원도,동해시,삼화동,2019,1,10 ,3794 
강원도,동해시,삼화동,2019,2,10 ,3880 
강원도,동해시,삼화동,2019,3,10 ,3225 
강원도,동해시,삼화동,2019,4,10 ,3063 
강원도,동해시,삼화동,2019,5,10 ,3042 
강원도,동해시,삼화동,2019,6,10 ,2980 
강원도,동해시,삼화동,2019,7,10 ,2908 
강원도,동해시,삼화동,2019,8,10 ,4806 
강원도,동해시,삼화동,2019,9,10 ,3537 
강원도,동해시,삼화동,2019,10,10 ,3353 
강원도,동해시,삼화동,2019,11,10 ,3976 
강원도,동해시,삼화동,2019,12,10 ,3912 
강원도,동해시,송정동,2019,1,24 ,11923 
강원도,동해시,송정동,2019,2,24 ,12169 
강원도,동해시,송정동,2019,3,24 ,8947 
강원도,동해시,송정동,2019,4,24 ,8921 
강원도,동해시,송정동,2019,5,24 ,7321 
강원도,동해시,송정동,2019,6,24 ,6535 
강원도,동해시,송정동,2019,7,25 ,7479 
강원도,동해시,송정동,2019,8,26 ,13060 
강원도,동해시,송정동,2019,9,26 ,9760 
강원도,동해시,송정동,2019,10,26 ,8688 
강원도,동해시,송정동,2019,11,26 ,10217 
강원도,동해시,송정동,2019,12,26 ,12000 
강원도,동해시,쇄운동,2019,1,25 ,8534 
강원도,동해시,쇄운동,2019,2,25 ,9475 
강원도,동해시,쇄운동,2019,3,25 ,7606 
강원도,동해시,쇄운동,2019,4,25 ,6676 
강원도,동해시,쇄운동,2019,5,25 ,5674 
강원도,동해시,쇄운동,2019,6,25 ,5204 
강원도,동해시,쇄운동,2019,7,26 ,5862 
강원도,동해시,쇄운동,2019,8,28 ,11357 
강원도,동해시,쇄운동,2019,9,28 ,8337 
강원도,동해시,쇄운동,2019,10,28 ,7539 
강원도,동해시,쇄운동,2019,11,28 ,7723 
강원도,동해시,쇄운동,2019,12,28 ,9063 
강원도,동해시,신흥동,2019,1,11 ,4238 
강원도,동해시,신흥동,2019,2,11 ,4197 
강원도,동해시,신흥동,2019,3,11 ,3282 
강원도,동해시,신흥동,2019,4,11 ,3030 
강원도,동해시,신흥동,2019,5,11 ,2624 
강원도,동해시,신흥동,2019,6,11 ,2493 
강원도,동해시,신흥동,2019,7,11 ,2382 
강원도,동해시,신흥동,2019,8,11 ,4224 
강원도,동해시,신흥동,2019,9,11 ,3214 
강원도,동해시,신흥동,2019,10,11 ,3745 
강원도,동해시,신흥동,2019,11,10 ,3573 
강원도,동해시,신흥동,2019,12,10 ,3813 
강원도,동해시,심곡동,2019,1,14 ,4838 
강원도,동해시,심곡동,2019,2,14 ,5430 
강원도,동해시,심곡동,2019,3,14 ,4259 
강원도,동해시,심곡동,2019,4,14 ,4465 
강원도,동해시,심곡동,2019,5,14 ,3663 
강원도,동해시,심곡동,2019,6,15 ,3927 
강원도,동해시,심곡동,2019,7,15 ,5043 
강원도,동해시,심곡동,2019,8,15 ,6309 
강원도,동해시,심곡동,2019,9,15 ,4657 
강원도,동해시,심곡동,2019,10,15 ,4499 
강원도,동해시,심곡동,2019,11,16 ,5706 
강원도,동해시,심곡동,2019,12,16 ,6074 
강원도,동해시,어달동,2019,1,8 ,3069 
강원도,동해시,어달동,2019,2,8 ,2952 
강원도,동해시,어달동,2019,3,8 ,2477 
강원도,동해시,어달동,2019,4,8 ,2088 
강원도,동해시,어달동,2019,5,8 ,1837 
강원도,동해시,어달동,2019,6,8 ,1811 
강원도,동해시,어달동,2019,7,8 ,1776 
강원도,동해시,어달동,2019,8,9 ,3273 
강원도,동해시,어달동,2019,9,9 ,4251 
강원도,동해시,어달동,2019,10,9 ,2492 
강원도,동해시,어달동,2019,11,10 ,3747 
강원도,동해시,어달동,2019,12,9 ,2826 
강원도,동해시,용정동,2019,1,36 ,16455 
강원도,동해시,용정동,2019,2,36 ,16662 
강원도,동해시,용정동,2019,3,36 ,11897 
강원도,동해시,용정동,2019,4,36 ,11533 
강원도,동해시,용정동,2019,5,36 ,10148 
강원도,동해시,용정동,2019,6,36 ,9288 
강원도,동해시,용정동,2019,7,38 ,10263 
강원도,동해시,용정동,2019,8,46 ,20685 
강원도,동해시,용정동,2019,9,44 ,14205 
강원도,동해시,용정동,2019,10,44 ,13841 
강원도,동해시,용정동,2019,11,44 ,15347 
강원도,동해시,용정동,2019,12,44 ,17576 
강원도,동해시,이기동,2019,1,0 ,0 
강원도,동해시,이기동,2019,2,0 ,0 
강원도,동해시,이기동,2019,3,0 ,0 
강원도,동해시,이기동,2019,4,0 ,0 
강원도,동해시,이기동,2019,5,0 ,0 
강원도,동해시,이기동,2019,6,0 ,0 
강원도,동해시,이기동,2019,7,0 ,0 
강원도,동해시,이기동,2019,8,0 ,0 
강원도,동해시,이기동,2019,9,0 ,0 
강원도,동해시,이기동,2019,10,0 ,0 
강원도,동해시,이기동,2019,11,0 ,0 
강원도,동해시,이기동,2019,12,0 ,0 
강원도,동해시,이도동,2019,1,14 ,4599 
강원도,동해시,이도동,2019,2,14 ,4573 
강원도,동해시,이도동,2019,3,14 ,3536 
강원도,동해시,이도동,2019,4,14 ,3550 
강원도,동해시,이도동,2019,5,14 ,3302 
강원도,동해시,이도동,2019,6,14 ,2912 
강원도,동해시,이도동,2019,7,15 ,2876 
강원도,동해시,이도동,2019,8,16 ,5246 
강원도,동해시,이도동,2019,9,16 ,4485 
강원도,동해시,이도동,2019,10,16 ,4170 
강원도,동해시,이도동,2019,11,16 ,4604 
강원도,동해시,이도동,2019,12,16 ,5266 
강원도,동해시,이로동,2019,1,44 ,21920 
강원도,동해시,이로동,2019,2,44 ,21181 
강원도,동해시,이로동,2019,3,44 ,14960 
강원도,동해시,이로동,2019,4,44 ,14111 
강원도,동해시,이로동,2019,5,44 ,11850 
강원도,동해시,이로동,2019,6,44 ,11314 
강원도,동해시,이로동,2019,7,45 ,12207 
강원도,동해시,이로동,2019,8,44 ,18241 
강원도,동해시,이로동,2019,9,44 ,14738 
강원도,동해시,이로동,2019,10,44 ,13846 
강원도,동해시,이로동,2019,11,44 ,17017 
강원도,동해시,이로동,2019,12,44 ,19409 
강원도,동해시,지가동,2019,1,10 ,3849 
강원도,동해시,지가동,2019,2,11 ,3647 
강원도,동해시,지가동,2019,3,11 ,2927 
강원도,동해시,지가동,2019,4,11 ,2985 
강원도,동해시,지가동,2019,5,11 ,2789 
강원도,동해시,지가동,2019,6,11 ,2702 
강원도,동해시,지가동,2019,7,11 ,2836 
강원도,동해시,지가동,2019,8,11 ,4716 
강원도,동해시,지가동,2019,9,12 ,4073 
강원도,동해시,지가동,2019,10,12 ,4053 
강원도,동해시,지가동,2019,11,12 ,4278 
강원도,동해시,지가동,2019,12,13 ,4648 
강원도,동해시,지흥동,2019,1,22 ,10137 
강원도,동해시,지흥동,2019,2,22 ,9255 
